x,y,z,type
-333.5359416109902,-145.15633947792608,0.0,CAF
-198.0848465370303,45.674339665055165,0.0,CAF
295.27008961569453,-52.47908116488989,0.0,CAF
-242.7487444884538,-197.06431753495661,0.0,CAF
-120.37730351593585,166.7704350806793,0.0,CAF
201.12222788545571,175.29242567719493,0.0,CAF
210.63059606638714,294.7363750462007,0.0,CAF
36.70124721802591,234.74706204790132,0.0,CAF
-1.9609338781308903,322.8519327999084,0.0,CAF
151.6058540089145,-206.97799320772293,0.0,CAF
-188.7245580994094,-76.40375728620843,0.0,CAF
-259.74154688597383,-38.45131640433693,0.0,CAF
297.69777429818714,261.68852815343666,0.0,CAF
235.47919192932972,-284.1372970841186,0.0,CAF
-66.95471165079918,-388.1575246034557,0.0,CAF
285.9661400610058,129.48301822931353,0.0,CAF
-60.37612450255102,-222.5377887715991,0.0,CAF
-313.1077732844632,-87.85591036286827,0.0,CAF
267.7987070440725,151.02692691278037,0.0,CAF
-363.0998408406624,97.37225226027961,0.0,CAF
-226.47895955610966,21.844692089645026,0.0,CAF
158.5161335046457,271.0379528061536,0.0,CAF
226.96119202252743,-80.58819441451429,0.0,CAF
165.132591331666,-227.35949178975613,0.0,CAF
-174.60845909565043,-313.04110800145486,0.0,CAF
-302.93985036990244,73.14111417057508,0.0,CAF
-248.0349447714736,153.57493411916008,0.0,CAF
-172.24173896982373,-240.14565743534766,0.0,CAF
-295.9558687335117,-86.85468306839185,0.0,CAF
338.64974632734953,139.70803331544204,0.0,CAF
-382.2885873646068,-30.093166061441487,0.0,CAF
136.46419310179166,-368.8057569799424,0.0,CAF
-354.68644801450745,92.87588462829054,0.0,CAF
264.27813402317014,89.4756691340883,0.0,CAF
79.11543790771287,-341.0526531417926,0.0,CAF
91.50797516825415,290.0666567657393,0.0,CAF
-14.38128034764542,265.24263122863294,0.0,CAF
191.67600381391782,322.74587385904357,0.0,CAF
-102.00291647203117,184.95017411908222,0.0,CAF
16.326425300185015,-384.6360447139195,0.0,CAF
-306.5439936647404,-37.524334811421795,0.0,CAF
95.45531481042433,327.6468527110194,0.0,CAF
248.3525988512372,-239.6736475053742,0.0,CAF
279.19271629989595,-263.5631917583906,0.0,CAF
234.45268017183724,-247.85540667959432,0.0,CAF
23.714437676613805,336.3177896229835,0.0,CAF
-208.8831004586999,66.07643460450552,0.0,CAF
318.28056272379035,-30.107242079802575,0.0,CAF
33.20879953046275,-238.57379514898642,0.0,CAF
353.2482142585564,60.89130783387147,0.0,CAF
292.1771081832528,126.88249663051536,0.0,CAF
-339.83356852313955,78.36120985430871,0.0,CAF
178.55141991721212,-114.54317316118625,0.0,CAF
-217.4077192507267,-53.93445592284753,0.0,CAF
-354.87323555390725,4.877833025321944,0.0,CAF
173.87955571686445,135.7056388789598,0.0,CAF
-121.80482399145224,-183.6147929341271,0.0,CAF
89.11550618195362,-183.06131100295516,0.0,CAF
-287.5013642226926,268.5575047657918,0.0,CAF
57.43782924567179,-353.8388035626193,0.0,CAF
279.9166897218602,-63.535941288404146,0.0,CAF
78.74579053379763,263.40723267922215,0.0,CAF
