x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-143.3966862901085,-359.05569461438586,0.0,CD4
-113.82395701330496,-228.74345780920882,0.0,CD4
72.49435483015162,330.9086861135229,0.0,CD4
-184.33602504472887,-286.020027763462,0.0,CD4
-281.0936375670963,221.26890791327108,0.0,CD4
-137.34749490472694,-192.15563447025744,0.0,CD4
278.1740014976406,220.26851943171846,0.0,CD4
-211.2846432147003,-323.1759613917993,0.0,CD4
248.11517024926587,-0.9139784498896661,0.0,CD4
249.81764972883914,78.07906809654145,0.0,CD4
391.62354647142115,-56.554479346408456,0.0,CD4
-207.13043037759022,137.16493406382344,0.0,CD4
259.73456844800813,-273.97840272086495,0.0,CD4
63.60737523491525,-308.26521793658276,0.0,CD4
-240.8906836871527,-107.88608548426163,0.0,CD4
-27.563168489332128,-379.1177388299445,0.0,CD4
220.86547617110736,-211.31746741817128,0.0,CD4
-262.88840447312555,180.74227304407003,0.0,CD4
-134.14905774603417,255.17059907799543,0.0,CD4
-165.01488314318868,-289.6967216131917,0.0,CD4
86.8070400532837,-228.2266472333814,0.0,CD4
22.735930651016186,-293.9606467805571,0.0,CD4
117.00372032467028,-377.67659195457276,0.0,CD4
-244.88812090353645,104.90862769319888,0.0,CD4
142.50259420310957,-313.84934346010505,0.0,CD4
204.66739529050145,192.7020109183218,0.0,CD4
-350.2943596938921,-100.55166159262738,0.0,CD4
235.86424673178087,8.537938852649344,0.0,CD4
-178.611773743615,352.81207418338886,0.0,CD4
-205.3526486911488,228.65921070791427,0.0,CD4
-207.71546233854923,158.68315067157695,0.0,CD4
-74.23409586267553,-208.1079255844251,0.0,CD4
-187.89229163016475,158.32698871787466,0.0,CD4
-303.4759654905185,101.36672134541851,0.0,CD4
22.174178035360143,282.7519884991271,0.0,CD4
-261.15356852997047,266.9547106720074,0.0,CD4
43.10315700969224,299.7475949781992,0.0,CD4
236.82311073964306,117.30527238838994,0.0,CD4
-268.85920680994724,-204.38230184145013,0.0,CD4
-173.66405236126522,-307.6590043273839,0.0,CD4
-179.1633433061605,-167.16915194937386,0.0,CD4
-238.76061993481125,55.746500544363755,0.0,CD4
-153.4099202323144,144.4505714988352,0.0,CD4
234.11143172913455,-271.2196145960163,0.0,CD4
