x,y,z,type
302.41719936109683,152.7236997798741,0.0,CD4
-297.0208220059791,-110.5515384035241,0.0,CD8
-18.282635424423415,-248.15471156580878,0.0,CD8
-169.05191729992364,283.36984712744015,0.0,CD8
32.34712379029285,-339.767887025595,0.0,CD8
301.18809830519666,34.89669388756525,0.0,T-reg
-177.68515396240818,-257.9343440879227,0.0,T-reg
-252.24567610281198,-232.6894371448,0.0,T-reg
-171.2523719991992,-44.60459230786443,0.0,fibroblast
-128.5027018556072,34.543444330672244,0.0,fibroblast
131.09062750356856,-47.17962562828889,0.0,fibroblast
-81.45294888957905,-156.46658872466384,0.0,fibroblast
113.5307553100218,49.04386649929907,0.0,fibroblast
-130.06033793027353,28.449996667480285,0.0,fibroblast
7.513949169325851,122.43838988922417,0.0,fibroblast
-119.04213852832942,22.8602245328699,0.0,fibroblast
-139.40295046722497,40.058463239255666,0.0,fibroblast
-156.43625660657474,-88.76753572657029,0.0,fibroblast
-74.78205627754774,94.22513749421816,0.0,fibroblast
74.28531462341155,124.30559461589098,0.0,fibroblast
-163.75116158438973,-3.8275445741518284,0.0,fibroblast
50.12924168512187,-90.91004884071309,0.0,fibroblast
-54.19485321572726,-90.35391569279929,0.0,fibroblast
-101.85751467114125,164.1997922835362,0.0,fibroblast
156.35113736067683,-67.05001699676379,0.0,fibroblast
129.4088350735654,-79.62926882645041,0.0,fibroblast
40.66760845173971,155.7400006409415,0.0,fibroblast
33.189564180324794,8.392291323401237,0.0,fibroblast
-8.58239947159021,-157.00465293034446,0.0,fibroblast
66.88894852305285,-126.11987747555284,0.0,fibroblast
144.74817257832174,-29.630283940823315,0.0,fibroblast
92.30895210010534,-76.52457406227848,0.0,fibroblast
-46.07156106069807,-33.71004553464805,0.0,fibroblast
-86.3776193843251,-16.50685354568673,0.0,fibroblast
192.03612527281823,33.9398750544153,0.0,fibroblast
2.6858900867652946,127.83101534948071,0.0,fibroblast
-132.25335622423896,34.298338161769905,0.0,fibroblast
-31.745758386393618,-33.17526817691576,0.0,fibroblast
-36.282891628767345,-13.64554714235922,0.0,fibroblast
-7.8340042658336335,-169.1918622718989,0.0,fibroblast
-27.279620428321152,144.1513401745928,0.0,fibroblast
-130.93204190447332,-56.61307067608949,0.0,fibroblast
83.8747719916597,51.86524694102829,0.0,fibroblast
-147.82035737056424,89.10202698051022,0.0,fibroblast
0.08289818934550756,-82.03326332793227,0.0,fibroblast
-30.347926032667537,-81.70919857614894,0.0,fibroblast
135.51700667314185,-7.976700839485367,0.0,fibroblast
-18.65718447469784,105.37126720294641,0.0,fibroblast
-99.48486360050057,1.1318850275763892,0.0,fibroblast
-76.97963991745647,141.00936430007766,0.0,fibroblast
-150.2580050294216,58.83367856355823,0.0,fibroblast
113.05737340367013,-142.12217670392005,0.0,fibroblast
-51.92453300127825,-118.37307781551597,0.0,fibroblast
39.97730175733051,-36.40355731586337,0.0,fibroblast
30.128419736176166,100.19447949392769,0.0,fibroblast
138.55135313841888,-141.4345823035718,0.0,fibroblast
143.67531224006225,56.63698139933574,0.0,fibroblast
128.87490843933006,-108.53912366881862,0.0,fibroblast
-8.177124480168448,15.081373288013635,0.0,fibroblast
-56.836037462297476,132.2796058842222,0.0,fibroblast
-38.63292170390274,-2.9400105258732534,0.0,fibroblast
140.53790613755697,-54.939106491907445,0.0,fibroblast
183.32964069161974,56.75453135499064,0.0,fibroblast
-117.90644156566,157.59072389369848,0.0,fibroblast
175.14714227102533,-59.886209611450916,0.0,mesenchymal_tumor
13.299867252837904,-125.16106674391824,0.0,mesenchymal_tumor
-10.232899754814758,88.66545926396925,0.0,mesenchymal_tumor
-109.70575292511333,-70.4018112578821,0.0,mesenchymal_tumor
-22.1584168894804,-122.19289922339499,0.0,mesenchymal_tumor
178.47747258193726,-69.01043283034802,0.0,mesenchymal_tumor
128.482885291082,-118.19273758147135,0.0,mesenchymal_tumor
-141.49586889491266,-13.547742078809254,0.0,mesenchymal_tumor
30.67572078365407,-196.45310591402247,0.0,mesenchymal_tumor
-126.1541800058275,-51.925178074747166,0.0,mesenchymal_tumor
-45.6427736187133,-15.692369139231305,0.0,mesenchymal_tumor
76.94018368574676,67.6105095898777,0.0,mesenchymal_tumor
92.71855560862795,94.0536477475609,0.0,mesenchymal_tumor
-77.86180108655607,-14.616596642255022,0.0,mesenchymal_tumor
-103.68786218524608,-1.8135695778436458,0.0,mesenchymal_tumor_class1_class2
17.860379065905207,22.85788612363182,0.0,mesenchymal_tumor_class1_class2
-158.89840088161554,60.538139658184804,0.0,mesenchymal_tumor_class1_class2
-18.17512199609042,31.130833718900437,0.0,mesenchymal_tumor_class1_class2
-152.8589978486595,-21.099773005074915,0.0,mesenchymal_tumor_class1_class2
-126.09983874228051,-75.27670578780284,0.0,mesenchymal_tumor_class1_class2
196.5763790675196,10.503086013882688,0.0,mesenchymal_tumor_class1_class2
9.616361711045064,-138.8382193826614,0.0,mesenchymal_tumor_class1_class2
-11.616124237604154,-49.082818916688545,0.0,mesenchymal_tumor_class1_class2
-99.13623019643126,110.63239387583845,0.0,mesenchymal_tumor_class1_class2
173.37003877422805,59.88886774740964,0.0,mesenchymal_tumor_class1_class2
6.187649221118517,-199.58878818303896,0.0,mesenchymal_tumor_class1_class2
126.03179041472616,-36.46525404301251,0.0,mesenchymal_tumor_class1_class2
6.9996470899874055,112.97324745480822,0.0,mesenchymal_tumor_class1_class2
-84.87979664799194,170.4744907576365,0.0,mesenchymal_tumor_class1_class2
35.33328105613804,80.00777720229958,0.0,mesenchymal_tumor_class1_class2
-138.92079356991468,-72.9257822393577,0.0,mesenchymal_tumor_class1_class2
71.70957002131098,105.29156915250434,0.0,mesenchymal_tumor_class1_class2
-25.085350213629336,31.84367759668751,0.0,mesenchymal_tumor_class1_class2
-38.518690725835626,-111.39052669323068,0.0,mesenchymal_tumor_class1_class2
-95.73995676960749,-37.986860594956674,0.0,mesenchymal_tumor_class1_class2
