x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-184.62956552660205,-595.2880025785421,0.0,apCAF
-747.0616193064855,565.6836389226739,0.0,apCAF
-516.8284132282382,331.191269509784,0.0,apCAF
187.93597945112617,-602.9481396206982,0.0,apCAF
-104.54775939501599,389.8183349631322,0.0,apCAF
-283.2260182434825,704.9169597241873,0.0,apCAF
-140.4645845304367,359.9406220186229,0.0,apCAF
-371.5718726363158,-140.98784181697818,0.0,apCAF
-662.498156233223,-262.3581044537956,0.0,apCAF
-534.7550409949438,-151.76288935760442,0.0,apCAF
-530.336953655277,-45.20434398902228,0.0,apCAF
-783.3074171323058,-308.112325500201,0.0,apCAF
-693.3453056083785,-220.52930633148276,0.0,apCAF
-115.95850295573814,773.3178514865106,0.0,apCAF
-2.486763368612742,386.6557472631548,0.0,apCAF
-241.6356061287056,711.8142615422285,0.0,apCAF
-286.77002355551724,-771.4870469486344,0.0,apCAF
-525.5056639025478,-40.9769654553844,0.0,apCAF
-464.27224476680635,783.6479118130694,0.0,apCAF
767.2298701640543,0.5657694578853807,0.0,apCAF
-534.1034525743454,-157.2298751304295,0.0,apCAF
145.058282895655,584.4684563165092,0.0,apCAF
-719.3770576313073,320.1778359616219,0.0,apCAF
-495.7709825625602,224.66450894220668,0.0,apCAF
217.2256735770468,-298.704024402781,0.0,apCAF
-282.71746142740574,683.2556178394184,0.0,apCAF
-350.27605596310184,601.2031540455348,0.0,CAF
790.1626040890153,391.7413154239223,0.0,CAF
639.0576601122102,-77.17985379984816,0.0,CAF
-735.1423189296866,380.6643122737505,0.0,CAF
248.54959496727406,-28.81927907104955,0.0,CAF
-308.8445678533489,-591.4261492564592,0.0,CAF
44.65009652150127,-350.89466765265774,0.0,CAF
225.3943674352795,214.57283462318367,0.0,CAF
244.3698936351434,-210.9461888285365,0.0,CAF
268.24027918974593,-714.3538671425117,0.0,CAF
-325.03892396529295,-86.23852208621531,0.0,CAF
8.733271386080673,-294.9693102847174,0.0,CAF
279.26960513841027,24.49972461449761,0.0,CAF
318.2695559712963,262.47252973741297,0.0,CAF
225.2672282312601,-727.6558063630193,0.0,CAF
336.6570633525714,424.7657236679065,0.0,CAF
5.18926607404569,-778.4479183686849,0.0,CAF
-258.9106454748128,-553.4750968567315,0.0,CAF
-166.73472256090133,-408.2185562648092,0.0,CAF
496.4710428046908,741.70786688724,0.0,CAF
360.9406513202364,-87.39866732289045,0.0,CAF
97.9849926075508,-337.17952601908786,0.0,CAF
-204.39971175158587,-651.6106699590424,0.0,CAF
-340.7724004626674,-540.0460184322048,0.0,CAF
470.5028603837718,36.46670219280361,0.0,CAF
-758.806103277758,-129.30692744771534,0.0,CAF
-508.3895485614646,-658.5397565780881,0.0,CAF
-613.1363602727731,372.59097281853224,0.0,CAF
23.70391265933995,-386.08044236496806,0.0,CAF
-712.8611734253238,417.51878903881266,0.0,CAF
-317.6171729306728,-566.3797260646792,0.0,CAF
-405.8835653209942,-541.1584864673728,0.0,CAF
32.7625809457071,521.0101011104318,0.0,CAF
-396.12563141252156,-652.707245593708,0.0,CAF
161.2049618060919,-563.4396319717355,0.0,CAF
337.833100989749,588.1872780340702,0.0,CAF
216.0973131413764,289.9822750070646,0.0,CAF
244.46524803815782,-391.37261173226676,0.0,CAF
-28.78868620008234,-721.7915105776342,0.0,CAF
336.0372597329781,-181.656494702616,0.0,CAF
-462.6671123160641,-158.6125139741381,0.0,CAF
597.4195707959263,-618.6975085185751,0.0,CAF
527.5724705878847,-642.58378647368,0.0,CAF
43.21978047628545,-398.82614756789167,0.0,CAF
-275.9949760148911,-395.3457118578664,0.0,CAF
-322.0193678698372,259.3894040399475,0.0,CAF
