x,y,z,type
425.925468048874,-800.0,0.0,duct_filler
436.98846721897473,-800.0,0.0,duct_filler
448.051466389075,-800.0,0.0,duct_filler
459.11446555917576,-800.0,0.0,duct_filler
431.45696763392436,-790.4191616766467,0.0,duct_filler
442.5199668040249,-790.4191616766467,0.0,duct_filler
453.5829659741256,-790.4191616766467,0.0,duct_filler
464.64596514422635,-790.4191616766467,0.0,duct_filler
425.925468048874,-780.8383233532934,0.0,duct_filler
436.98846721897473,-780.8383233532934,0.0,duct_filler
448.051466389075,-780.8383233532934,0.0,duct_filler
459.11446555917576,-780.8383233532934,0.0,duct_filler
470.1774647292765,-780.8383233532934,0.0,duct_filler
431.45696763392436,-771.2574850299401,0.0,duct_filler
442.5199668040249,-771.2574850299401,0.0,duct_filler
453.5829659741256,-771.2574850299401,0.0,duct_filler
464.64596514422635,-771.2574850299401,0.0,duct_filler
436.98846721897473,-761.6766467065868,0.0,duct_filler
448.051466389075,-761.6766467065868,0.0,duct_filler
459.1144655591755,-761.6766467065868,0.0,duct_filler
470.17746472927604,-761.6766467065868,0.0,duct_filler
442.5199668040249,-752.0958083832336,0.0,duct_filler
453.5829659741254,-752.0958083832336,0.0,duct_filler
464.6459651442259,-752.0958083832336,0.0,duct_filler
475.7089643143264,-752.0958083832336,0.0,duct_filler
486.7719634844269,-752.0958083832336,0.0,duct_filler
448.051466389075,-742.5149700598803,0.0,duct_filler
459.1144655591755,-742.5149700598803,0.0,duct_filler
470.17746472927604,-742.5149700598803,0.0,duct_filler
481.2404638993768,-742.5149700598803,0.0,duct_filler
492.3034630694775,-742.5149700598803,0.0,duct_filler
453.5829659741254,-732.934131736527,0.0,duct_filler
464.6459651442259,-732.934131736527,0.0,duct_filler
475.7089643143264,-732.934131736527,0.0,duct_filler
486.7719634844269,-732.934131736527,0.0,duct_filler
497.83496265452743,-732.934131736527,0.0,duct_filler
448.051466389075,-723.3532934131737,0.0,duct_filler
459.1144655591755,-723.3532934131737,0.0,duct_filler
470.17746472927604,-723.3532934131737,0.0,duct_filler
481.2404638993768,-723.3532934131737,0.0,duct_filler
492.3034630694775,-723.3532934131737,0.0,duct_filler
-696.9689477163371,-713.7724550898204,0.0,duct_filler
-265.5119800824133,-713.7724550898204,0.0,duct_filler
-254.4489809123125,-713.7724550898204,0.0,duct_filler
-243.38598174221187,-713.7724550898204,0.0,duct_filler
-221.2599834020108,-713.7724550898204,0.0,duct_filler
453.5829659741254,-713.7724550898204,0.0,duct_filler
464.6459651442259,-713.7724550898204,0.0,duct_filler
475.7089643143264,-713.7724550898204,0.0,duct_filler
486.7719634844269,-713.7724550898204,0.0,duct_filler
-713.5634464714881,-704.1916167664671,0.0,duct_filler
-702.5004473013875,-704.1916167664671,0.0,duct_filler
-691.4374481312868,-704.1916167664671,0.0,duct_filler
-271.04347966746354,-704.1916167664671,0.0,duct_filler
-259.9804804973629,-704.1916167664671,0.0,duct_filler
-248.9174813272623,-704.1916167664671,0.0,duct_filler
-237.85448215716156,-704.1916167664671,0.0,duct_filler
-226.79148298706093,-704.1916167664671,0.0,duct_filler
-215.7284838169603,-704.1916167664671,0.0,duct_filler
-204.66548464685968,-704.1916167664671,0.0,duct_filler
-193.60248547675917,-704.1916167664671,0.0,duct_filler
-182.53948630665843,-704.1916167664671,0.0,duct_filler
448.051466389075,-704.1916167664671,0.0,duct_filler
459.1144655591755,-704.1916167664671,0.0,duct_filler
470.17746472927604,-704.1916167664671,0.0,duct_filler
481.2404638993768,-704.1916167664671,0.0,duct_filler
-741.2209443967396,-694.6107784431138,0.0,duct_filler
-730.157945226639,-694.6107784431138,0.0,duct_filler
-719.0949460565383,-694.6107784431138,0.0,duct_filler
-708.0319468864377,-694.6107784431138,0.0,duct_filler
-696.9689477163371,-694.6107784431138,0.0,duct_filler
-685.9059485462366,-694.6107784431138,0.0,duct_filler
-265.5119800824133,-694.6107784431138,0.0,duct_filler
-254.4489809123125,-694.6107784431138,0.0,duct_filler
-243.38598174221187,-694.6107784431138,0.0,duct_filler
-232.32298257211136,-694.6107784431138,0.0,duct_filler
-221.2599834020108,-694.6107784431138,0.0,duct_filler
-210.19698423191005,-694.6107784431138,0.0,duct_filler
-199.13398506180943,-694.6107784431138,0.0,duct_filler
-188.0709858917088,-694.6107784431138,0.0,duct_filler
-177.00798672160818,-694.6107784431138,0.0,duct_filler
453.5829659741254,-694.6107784431138,0.0,duct_filler
464.6459651442259,-694.6107784431138,0.0,duct_filler
475.7089643143264,-694.6107784431138,0.0,duct_filler
-735.6894448116893,-685.0299401197605,0.0,duct_filler
-724.6264456415887,-685.0299401197605,0.0,duct_filler
-713.5634464714881,-685.0299401197606,0.0,duct_filler
-702.5004473013875,-685.0299401197606,0.0,duct_filler
-691.4374481312868,-685.0299401197605,0.0,duct_filler
-282.10647883756434,-685.0299401197605,0.0,duct_filler
-271.04347966746354,-685.0299401197605,0.0,duct_filler
-259.9804804973629,-685.0299401197605,0.0,duct_filler
-248.9174813272623,-685.0299401197605,0.0,duct_filler
-237.85448215716156,-685.0299401197605,0.0,duct_filler
-226.79148298706093,-685.0299401197605,0.0,duct_filler
-215.7284838169603,-685.0299401197605,0.0,duct_filler
-204.66548464685968,-685.0299401197605,0.0,duct_filler
-193.60248547675917,-685.0299401197605,0.0,duct_filler
-730.157945226639,-675.4491017964071,0.0,duct_filler
-719.0949460565383,-675.4491017964071,0.0,duct_filler
-708.0319468864377,-675.4491017964071,0.0,duct_filler
-696.9689477163371,-675.4491017964071,0.0,duct_filler
-276.5749792525139,-675.4491017964071,0.0,duct_filler
-265.5119800824133,-675.4491017964071,0.0,duct_filler
-254.4489809123125,-675.4491017964071,0.0,duct_filler
-243.38598174221187,-675.4491017964071,0.0,duct_filler
-232.32298257211136,-675.4491017964071,0.0,duct_filler
-221.2599834020108,-675.4491017964071,0.0,duct_filler
-210.19698423191005,-675.4491017964071,0.0,duct_filler
-199.13398506180943,-675.4491017964071,0.0,duct_filler
-724.6264456415887,-665.868263473054,0.0,duct_filler
-713.5634464714881,-665.868263473054,0.0,duct_filler
-702.5004473013875,-665.868263473054,0.0,duct_filler
-691.4374481312868,-665.868263473054,0.0,duct_filler
-282.10647883756434,-665.868263473054,0.0,duct_filler
-271.04347966746354,-665.868263473054,0.0,duct_filler
-259.9804804973629,-665.868263473054,0.0,duct_filler
-248.9174813272623,-665.868263473054,0.0,duct_filler
-237.85448215716156,-665.868263473054,0.0,duct_filler
-226.79148298706093,-665.868263473054,0.0,duct_filler
