x,y,z,type
44.54342721701409,158.25767969772872,0.0,B cell
-138.89254865969772,159.00727710368128,0.0,B cell
-168.25166468031082,-3.613144971314856,0.0,B cell
-43.580449952900125,-110.87447759981403,0.0,B cell
134.71400555532222,33.968751571653996,0.0,B cell
82.94792529306285,-258.5425391977355,0.0,B cell
50.36073293195097,312.93427248721406,0.0,CAF
-109.30522056580853,33.672152721194585,0.0,CAF
236.75379697792422,289.3444650820544,0.0,CAF
171.27641685642158,343.51706378856267,0.0,CAF
-98.85062353298024,1.0138066478455492,0.0,CAF
-183.75330502164576,102.6408622195596,0.0,CAF
308.9625101645824,-183.1239254704042,0.0,CAF
-224.5387835091506,263.2563107726312,0.0,CAF
-150.26317331479956,-83.33271771871405,0.0,CAF
-123.37430763482449,-135.18384500191337,0.0,CAF
242.6421139879559,20.008522336168156,0.0,CAF
-143.92920191865,-238.3444198331983,0.0,CAF
137.41628448822144,282.9090458120764,0.0,CAF
235.72122899238389,-58.836081901191385,0.0,CAF
161.74443415084986,218.73338246030275,0.0,CAF
-297.25005109787327,176.74206410391614,0.0,CAF
65.85684490537147,39.14317873660124,0.0,CAF
200.93365586993724,-3.9467751120316925,0.0,CAF
-337.8079711101809,-4.659226969309678,0.0,CAF
-312.50261003960156,-213.48351868092436,0.0,CAF
261.0890608762934,117.05081387688736,0.0,CAF
-0.0724710271378039,-291.784427943646,0.0,CAF
32.640808729252285,126.81521761943452,0.0,CAF
214.5182609633034,-159.89963853940637,0.0,CAF
81.19779868265256,280.4027106179524,0.0,CAF
71.71570865019486,183.4451899460902,0.0,CAF
202.10557827351226,47.2467161041924,0.0,CAF
-241.91946475955245,42.90033411514739,0.0,CAF
-52.030806479683925,-22.454104780861332,0.0,CAF
207.93422809719314,91.08250808433515,0.0,CAF
29.375697278456016,-181.5729867817668,0.0,CAF
-219.12105637346383,66.22340222492068,0.0,CAF
-136.80435801696558,-21.130752912428466,0.0,CAF
-351.62558366459393,137.27277162976216,0.0,CAF
-250.18831534451078,179.94610146853262,0.0,CAF
-306.7562761588311,-120.6522196243621,0.0,CAF
199.28753951635827,294.19699993489064,0.0,CAF
117.13644015821102,256.96265529393764,0.0,CAF
76.18547250060078,-90.01677551350078,0.0,CAF
276.50858388212976,-97.36554693764552,0.0,CAF
-214.3593564939261,218.96265701450227,0.0,CAF
-44.88717079624112,342.42584272715436,0.0,CAF
-162.37608293270662,-206.6386582616609,0.0,CAF
-120.01943153961223,77.51247964165859,0.0,CAF
210.37754644854064,33.844244386424656,0.0,CAF
134.02907266131248,200.323176655449,0.0,CAF
-68.20999646861732,-314.15625888211656,0.0,CAF
-163.64799193416746,-254.0548434549922,0.0,CAF
235.24444493306558,40.44165268370319,0.0,CAF
69.60401064660954,391.1492317629979,0.0,CAF
36.932786389321585,309.1277088625714,0.0,CAF
-91.82011561517038,-171.82943009326388,0.0,CAF
126.63607145628296,15.763915293599837,0.0,CAF
124.1063277209572,95.1581929689267,0.0,CAF
61.20222685079128,-188.69956006844737,0.0,CAF
69.5933540360334,144.44993871768938,0.0,CAF
-99.127037774711,-141.5081419220108,0.0,CAF
15.843493541841793,212.98875722301673,0.0,CAF
135.08667213971185,97.42364321548834,0.0,CAF
16.245288457422298,378.4422790111633,0.0,CAF
-19.643382847337506,-111.58645444755237,0.0,CAF
178.5546399312409,-228.12291180472351,0.0,CAF
123.7589332832896,-224.38185922869997,0.0,CAF
-316.5690667528188,238.67258887569471,0.0,CAF
-65.90836460359262,-116.5431757854928,0.0,CAF
70.4142510133006,242.27820599788697,0.0,CAF
-105.47075142603497,379.46171073994617,0.0,CAF
295.94476551009456,-225.6054873229195,0.0,CAF
360.3623050716491,29.504922222105982,0.0,CAF
174.51686322345034,103.9630548696887,0.0,CAF
43.245313873583804,159.59905015502363,0.0,CAF
