x,y,z,type,volume,cycle entry,custom:GFP,custom:sample,is_movable
254.65581744101632,519.5781973411197,0.0,CD4_Tcell,,,,,1
397.875117531074,-631.3654234490858,0.0,CD4_Tcell,,,,,1
374.27765501208046,-334.4690372568546,0.0,CD4_Tcell,,,,,1
-537.9142350462785,50.43779085221445,0.0,CD4_Tcell,,,,,1
-565.2092152296468,30.172854983516004,0.0,CD4_Tcell,,,,,1
439.3730089145088,660.5758129976475,0.0,CD4_Tcell,,,,,1
212.49142072752227,-156.48037578205276,0.0,CD4_Tcell,,,,,1
233.43873110080517,-273.4361920328811,0.0,CD4_Tcell,,,,,1
96.90035348586252,89.93616624547235,0.0,CD4_Tcell,,,,,1
-514.4119875744364,-226.6697347070749,0.0,CD4_Tcell,,,,,1
125.06813826811776,-180.55391353680272,0.0,CD4_Tcell,,,,,1
-318.2689904427896,-687.3201328249909,0.0,CD4_Tcell,,,,,1
-425.0209274739052,-660.5488354009547,0.0,CD4_Tcell,,,,,1
10.492698196071617,702.8830322818683,0.0,CD4_Tcell,,,,,1
-519.2996933282022,129.18063484632694,0.0,CD4_Tcell,,,,,1
473.5710800163454,97.69619258830198,0.0,CD4_Tcell,,,,,1
201.3195218617716,356.44308322191864,0.0,CD4_Tcell,,,,,1
568.6750429459537,185.59555028346313,0.0,CD4_Tcell,,,,,1
131.76492991775797,-164.0341028560547,0.0,CD4_Tcell,,,,,1
76.66715596621464,-589.4073260044197,0.0,CD4_Tcell,,,,,1
658.3993557115143,491.15650576646135,0.0,CD4_Tcell,,,,,1
592.3518513375732,696.0910255850765,0.0,CD4_Tcell,,,,,1
95.32930520786635,-416.242893585283,0.0,CD4_Tcell,,,,,1
-707.952440083948,-636.12617580665,0.0,CD4_Tcell,,,,,1
-658.2660546455024,629.9800445130345,0.0,CD4_Tcell,,,,,1
138.0808613787932,644.2146940621517,0.0,CD4_Tcell,,,,,1
-393.3936626451533,-191.31321386489788,0.0,CD4_Tcell,,,,,1
474.31693121903027,75.55869412562834,0.0,CD4_Tcell,,,,,1
54.84704099404519,-578.6321565017993,0.0,CD4_Tcell,,,,,1
182.94301776157363,519.9749267042503,0.0,CD4_Tcell,,,,,1
-29.672182527245468,144.57373413578466,0.0,CD4_Tcell,,,,,1
-740.1986027191831,684.9826034174266,0.0,CD4_Tcell,,,,,1
124.41750211258386,-649.757796723809,0.0,CD4_Tcell,,,,,1
-166.24229849123833,682.3800587952917,0.0,CD4_Tcell,,,,,1
-510.5557781648093,-264.64466934591246,0.0,CD4_Tcell,,,,,1
375.5471889740975,-103.66776296214027,0.0,CD4_Tcell,,,,,1
450.4338235585831,314.2628173338994,0.0,CD4_Tcell,,,,,1
-369.351863239454,771.5172121034193,0.0,CD4_Tcell,,,,,1
-356.4026168268792,732.8916413090483,0.0,CD4_Tcell,,,,,1
141.15948123668488,-52.3944600711734,0.0,CD4_Tcell,,,,,1
-737.1834595593923,771.2950436600663,0.0,CD4_Tcell,,,,,1
-137.05888653936938,-1.2322414018829022,0.0,CD4_Tcell,,,,,1
-241.0813255521481,553.7921376174813,0.0,CD4_Tcell,,,,,1
-578.7932286232301,88.15881869864836,0.0,CD4_Tcell,,,,,1
741.6490452707876,667.1615204256113,0.0,CD4_Tcell,,,,,1
-4.249764937852319,-181.5219331828407,0.0,CD4_Tcell,,,,,1
-571.5092775161569,-613.226956966766,0.0,CD4_Tcell,,,,,1
-285.5308833972729,737.3350101761082,0.0,CD4_Tcell,,,,,1
441.3566557301606,278.0493610673607,0.0,CD4_Tcell,,,,,1
-463.7734516644781,-105.4133721599137,0.0,CD4_Tcell,,,,,1
383.9261131234107,681.1263940077995,0.0,CD4_Tcell,,,,,1
82.55461971506895,706.5964191207684,0.0,CD4_Tcell,,,,,1
-342.5805658154178,-41.22256120542261,0.0,CD4_Tcell,,,,,1
