x,y,z,type
205.35117769994986,90.1564552451808,0.0,CD4
-284.5242132932668,-274.5708557890448,0.0,CD4
-181.71452929044256,-107.80549538690443,0.0,CD4
-69.63814284218672,354.3599824957217,0.0,CD4
271.2307991406113,-171.59878022472844,0.0,CD4
-96.78395193027492,273.61897768348024,0.0,CD4
-216.1241884875808,217.38763631273375,0.0,CD8
283.5270730502814,157.68288923589358,0.0,CD8
-173.25110766964002,148.3640086826894,0.0,CD8
-314.97522512930595,-229.45590831438383,0.0,CD8
-68.64739224632643,311.32917652596996,0.0,T-reg
147.99784195555196,-318.4990983675972,0.0,T-reg
189.35591642586647,103.93464274566757,0.0,T-reg
81.70860601621314,-177.84893222970496,0.0,epithelial_tumor_class1_class2
-124.29971666633877,138.77247143196456,0.0,epithelial_tumor_class1_class2
-7.433378349874611,-5.511956107102481,0.0,epithelial_tumor_class1_class2
-96.81896712123311,-76.3919777340081,0.0,epithelial_tumor_class1_class2
7.255231137480362,-120.61663974217925,0.0,fibroblast
114.66653694733222,-151.7581707709921,0.0,fibroblast
139.81883582757393,-24.07959640996142,0.0,fibroblast
-14.243548952541696,135.60416494612758,0.0,fibroblast
-42.234011159285544,-195.23534036611602,0.0,fibroblast
-110.61357124850673,86.62939696521146,0.0,fibroblast
-37.36273503369245,-75.76249803131714,0.0,fibroblast
-141.62952693684568,21.53727035124992,0.0,fibroblast
180.30766132644797,-7.058093778360873,0.0,fibroblast
-23.299528540871986,-174.73278182900987,0.0,fibroblast
169.75004939850402,-52.23209103170467,0.0,fibroblast
85.63799793060538,-144.86919848730474,0.0,fibroblast
82.64808309344492,-57.77549241370906,0.0,fibroblast
73.12674115164356,-170.69224693040331,0.0,fibroblast
-182.85416111082222,47.98014568035489,0.0,fibroblast
-0.9902618614861278,88.11995940868134,0.0,fibroblast
-49.555659490843595,52.5591293162598,0.0,fibroblast
195.95076436199832,25.049884021948824,0.0,fibroblast
-184.25405681329255,-27.989303204236403,0.0,fibroblast
-188.92690246405644,-6.005948196145496,0.0,fibroblast
-185.9303174855741,-29.74848609071433,0.0,fibroblast
145.24363489243348,-23.91149273012067,0.0,fibroblast
136.54789412889215,-84.91608843792112,0.0,fibroblast
77.79361490515274,125.54946262463437,0.0,fibroblast
-30.748581331899246,33.208112166889876,0.0,fibroblast
-153.34602224021606,79.40479127366353,0.0,fibroblast
-90.99104771934091,109.24243941056898,0.0,fibroblast
48.29075416379651,-153.5459737469562,0.0,fibroblast
-140.1800273046637,-21.334295017299116,0.0,fibroblast
-126.11077492566544,-61.388315993732796,0.0,fibroblast
49.98541775892444,-66.12883176479434,0.0,fibroblast
36.344956676011016,-99.13421573737718,0.0,fibroblast
53.75439200576326,58.86062366173982,0.0,fibroblast
-19.887135063315124,-86.20413959890301,0.0,fibroblast
-181.2679454771925,77.8525989244403,0.0,fibroblast
-21.667845035965502,75.20001544139019,0.0,fibroblast
98.69927398912381,32.08224253739404,0.0,fibroblast
-153.20669246746147,12.300231409371083,0.0,fibroblast
-96.09149377304664,123.18103698999377,0.0,fibroblast
-0.7460664627846685,78.47552850784932,0.0,fibroblast
-60.70253709846935,-167.52283134312603,0.0,fibroblast
21.643343387351365,-175.8967890654352,0.0,fibroblast
3.1891516027372835,97.3783214078493,0.0,fibroblast
102.31077894033298,32.850519320715996,0.0,fibroblast
112.62214467788436,-157.59367736852124,0.0,fibroblast
181.37720223177755,11.365225459795878,0.0,fibroblast
154.19503818995634,-64.3099643919888,0.0,fibroblast
-39.881425037202646,-41.21651122336783,0.0,fibroblast
-56.427343550942744,116.38951042034206,0.0,fibroblast
3.309771814555448,149.5363510776181,0.0,fibroblast
86.44347951012817,4.896567117188127,0.0,fibroblast
12.206146830172958,133.3419411283983,0.0,fibroblast
