x,y,z,ecm
-490,490,0,3.1489843924383165
-470,490,0,4.216960560429937
-450,490,0,4.690853522432651
-430,490,0,3.3275527549320922
-410,490,0,1.3736027884136606
-390,490,0,1.3220926838481484
-370,490,0,3.286344671279683
-350,490,0,4.5534932435912845
-330,490,0,4.065864253704435
-310,490,0,5.769131711337375
-290,490,0,4.529455194794045
-270,490,0,5.583695334901531
-250,490,0,6.747823698082107
-230,490,0,9.014268298964648
-210,490,0,8.076784395872323
-190,490,0,6.888617983894507
-170,490,0,9.392009065778403
-150,490,0,6.665407530777287
-130,490,0,6.236156659398019
-110,490,0,5.909925997149774
-90,490,0,6.734087670197971
-70,490,0,7.187376590374478
-50,490,0,6.507443210109717
-30,490,0,5.813773801960817
-10,490,0,4.752665647911265
10,490,0,5.13727442866709
30,490,0,6.284232756992497
50,490,0,8.6777356158033
70,490,0,8.083652409814391
90,490,0,8.36180697446816
110,490,0,8.77732181796329
130,490,0,8.07335038890129
150,490,0,8.663999587919163
170,490,0,8.1145584725537
190,490,0,7.860441956697173
210,490,0,9.759447811679058
230,490,0,8.104256451640596
250,490,0,5.865283906526329
270,490,0,7.5033052317096205
290,490,0,6.984770179083464
310,490,0,9.237478752081866
330,490,0,9.003966278051545
350,490,0,10.0
370,490,0,7.5891554059854744
390,490,0,8.622791504266754
410,490,0,6.912656032691746
430,490,0,6.943562095431053
450,490,0,5.700451571916691
470,490,0,6.964166137257259
490,490,0,8.176370598032314
-490,470,0,3.7155955426589515
-470,470,0,4.522587180851977
-450,470,0,4.896893940694699
-430,470,0,3.5507632080493123
-410,470,0,2.1634243917515152
-390,470,0,2.8055836953349016
-370,470,0,3.5679332429044837
-350,470,0,4.519153173880943
-330,470,0,4.618739376040933
-310,470,0,4.934668017376075
-290,470,0,4.4401710135471575
-270,470,0,4.8659878779553924
-250,470,0,7.482701189883415
-230,470,0,6.0850603526725155
-210,470,0,6.297968784876633
-190,470,0,6.297968784876633
-170,470,0,5.539053244278086
-150,470,0,6.030116241135969
-130,470,0,5.920228018062876
-110,470,0,6.215552617571815
-90,470,0,10.0
-70,470,0,8.811661887673631
-50,470,0,9.113854501124637
-30,470,0,5.731357634655999
-10,470,0,5.90649199017874
10,470,0,6.411291014920762
30,470,0,6.109098401469755
50,470,0,8.27252279322127
70,470,0,10.0
90,470,0,10.0
110,470,0,10.0
130,470,0,8.07335038890129
150,470,0,5.7416596555691
170,470,0,5.8893219553235685
190,470,0,7.36251094589722
210,470,0,9.628955546779759
230,470,0,7.153036520664137
250,470,0,6.294534777905598
270,470,0,5.803471781047715
290,470,0,7.771157775450284
310,470,0,7.7848938033344215
330,470,0,9.690767672258374
350,470,0,10.0
370,470,0,8.942154152572929
390,470,0,8.46139317662815
410,470,0,8.059614361017152
430,470,0,6.469669133428341
450,470,0,7.898216033378548
470,470,0,5.09606634501468
490,470,0,7.764289761508216
-490,450,0,3.5954052986727563
-470,450,0,4.18605449769063
-450,450,0,3.591971291701723
-430,450,0,4.515719166909909
-410,450,0,5.532185230336017
-390,450,0,3.9353719888051373
-370,450,0,3.2726086433955457
-350,450,0,4.405830943836816
-330,450,0,4.917497982520905
-310,450,0,4.155148434951323
-290,450,0,3.262306622482444
-270,450,0,5.727923627684964
-250,450,0,5.384522930581549
-230,450,0,6.771861746879346
-210,450,0,5.3776549166394805
-190,450,0,5.834377843787022
-170,450,0,6.661973523806253
-150,450,0,8.804793873731564
-130,450,0,6.421593035833863
-110,450,0,9.433217149430813
-90,450,0,10.0
-70,450,0,8.852869971326042
-50,450,0,4.653079445751275
-30,450,0,6.83367387235796
-10,450,0,6.315138819731805
10,450,0,6.490273175254545
30,450,0,6.009512199309764
50,450,0,4.381792895039577
70,450,0,7.297264813447572
90,450,0,8.423619099946773
110,450,0,9.683899658316307
130,450,0,7.922254082175787
150,450,0,6.6516715028931515
170,450,0,6.232722652426984
190,450,0,10.0
210,450,0,10.0
230,450,0,5.714187599800828
250,450,0,7.036280283648976
270,450,0,5.982040143541491
290,450,0,9.652993595576998
310,450,0,8.403015058120568
330,450,0,9.951752202056971
350,450,0,9.412613107604608
370,450,0,7.218282653113786
390,450,0,5.992342164454594
410,450,0,8.27252279322127
430,450,0,4.165450455864425
450,450,0,5.717621606771861
470,450,0,6.586425370443502
490,450,0,7.956594151886129
-490,430,0,3.0425301763362578
-470,430,0,4.7492316409402315
-450,430,0,6.428461049775931
-430,430,0,4.536323208736114
-410,430,0,3.997184114283752
-390,430,0,4.642777424838172
-370,430,0,3.743067598427225
-350,430,0,3.2176645318589996
-330,430,0,4.622173383011968
-310,430,0,3.8254837657320446
-290,430,0,5.295238749334661
-270,430,0,5.271200700537422
-250,430,0,4.811043766418846
-230,430,0,6.081626345701482
-210,430,0,6.002644185367696
-190,430,0,5.827509829844955
-170,430,0,6.2533266942531895
-150,430,0,7.994368228567504
-130,430,0,6.572689342559366
-110,430,0,5.679847530090486
-90,430,0,7.980632200683368
-70,430,0,8.688037636716402
-50,430,0,4.869421884926426
-30,430,0,7.565117357188235
-10,430,0,5.549355265191188
10,430,0,4.876289898868494
30,430,0,6.6241994471248775
50,430,0,4.85568585704229
70,430,0,8.13172850740887
90,430,0,7.877611991552343
110,430,0,8.856303978297076
130,430,0,9.701069693171476
150,430,0,7.6475335244930545
170,430,0,7.523909273535825
190,430,0,8.512903281193662
210,430,0,10.0
230,430,0,7.34534091104205
250,430,0,6.69287958654556
270,430,0,5.909925997149774
290,430,0,7.764289761508216
310,430,0,7.424323071375836
330,430,0,7.407153036520664
350,430,0,8.698339657629505
370,430,0,8.904380075891554
390,430,0,6.740955684140038
410,430,0,6.497141189196615
430,430,0,3.495819096512766
450,430,0,6.267062722137327
470,430,0,6.486839168283511
490,430,0,6.8268058584158915
-490,410,0,3.7327655775141224
-470,410,0,3.169588434264522
-450,410,0,5.84811387167116
-430,410,0,4.821345787331948
-410,410,0,3.4511770058893223
-390,410,0,3.9353719888051373
-370,410,0,4.172318469806494
-350,410,0,2.4175409076080427
-330,410,0,3.7155955426589515
-310,410,0,3.949108016689274
-290,410,0,5.168180491406398
-270,410,0,5.216256589000876
-250,410,0,6.019814220222868
-230,410,0,6.267062722137327
-210,410,0,5.542487251249121
-190,410,0,7.1324324788379325
-170,410,0,6.435329063717999
-150,410,0,7.235452687968956
-130,410,0,4.642777424838172
-110,410,0,6.21211861060078
-90,410,0,7.187376590374478
-70,410,0,8.591885441527445
-50,410,0,6.617331433182809
-30,410,0,6.675709551690391
-10,410,0,4.642777424838172
10,410,0,6.150306485122164
30,410,0,6.4799711543414436
50,410,0,7.688741608145465
70,410,0,8.004670249480606
90,410,0,7.537645301419962
110,410,0,8.832265929499837
130,410,0,7.479267182912381
150,410,0,5.975172129599423
170,410,0,5.72448962071393
190,410,0,7.455229134115142
210,410,0,6.857711921155199
230,410,0,7.039714290620011
250,410,0,7.111828437011728
270,410,0,4.038392197936162
290,410,0,6.27049672910836
310,410,0,6.194948575745608
330,410,0,6.109098401469755
