x,y,z,ecm
-490,-490,0,4.81000
-470,-490,0,0.290000
-450,-490,0,2.63750
-430,-490,0,4.06250
-410,-490,0,4.75750
-390,-490,0,3.03250
-370,-490,0,3.43750
-350,-490,0,3.26250
-330,-490,0,1.76250
-310,-490,0,2.66500
-290,-490,0,3.68500
-270,-490,0,2.90000
-250,-490,0,4.03000
-230,-490,0,5.32000
-210,-490,0,3.97000
-190,-490,0,4.27750
-170,-490,0,3.87500
-150,-490,0,2.11500
-130,-490,0,2.35250
-110,-490,0,4.08750
-90,-490,0,3.85750
-70,-490,0,4.04000
-50,-490,0,3.16750
-30,-490,0,3.32000
-10,-490,0,2.79750
10,-490,0,1.17500
30,-490,0,0.462500
50,-490,0,0.760000
70,-490,0,1.43000
90,-490,0,1.26250
110,-490,0,1.57000
130,-490,0,1.93750
150,-490,0,1.67500
170,-490,0,2.35500
190,-490,0,2.85250
210,-490,0,3.73750
230,-490,0,4.61750
250,-490,0,4.93250
270,-490,0,2.63500
290,-490,0,0.432500
310,-490,0,0.212500
330,-490,0,0.202500
350,-490,0,0.120000
370,-490,0,0.100000
390,-490,0,0.172500
410,-490,0,0.212500
430,-490,0,0.247500
450,-490,0,1.09750
470,-490,0,2.26750
490,-490,0,2.17250
-490,-470,0,6.82750
-470,-470,0,0.972500
-450,-470,0,1.30000
-430,-470,0,4.80500
-410,-470,0,4.44750
-390,-470,0,2.88250
-370,-470,0,1.60750
-350,-470,0,1.84000
-330,-470,0,2.68500
-310,-470,0,2.53750
-290,-470,0,2.99500
-270,-470,0,3.31500
-250,-470,0,3.33000
-230,-470,0,3.84250
-210,-470,0,4.63250
-190,-470,0,3.03250
-170,-470,0,2.48750
-150,-470,0,3.76750
-130,-470,0,3.61750
-110,-470,0,5.94000
-90,-470,0,4.97250
-70,-470,0,7.26000
-50,-470,0,6.34750
-30,-470,0,3.45500
-10,-470,0,3.35250
10,-470,0,3.47500
30,-470,0,2.46250
50,-470,0,1.24500
70,-470,0,1.78500
90,-470,0,1.29000
110,-470,0,1.57750
130,-470,0,1.88250
150,-470,0,2.98250
170,-470,0,3.70750
190,-470,0,3.23250
210,-470,0,3.16750
230,-470,0,3.67000
250,-470,0,4.59750
270,-470,0,4.90500
290,-470,0,2.95000
310,-470,0,0.320000
330,-470,0,0.200000
350,-470,0,0.0925000
370,-470,0,0.122500
390,-470,0,0.0925000
410,-470,0,0.140000
430,-470,0,0.190000
450,-470,0,2.66250
470,-470,0,2.86750
490,-470,0,2.00500
-490,-450,0,6.89750
-470,-450,0,5.06500
-450,-450,0,0.727500
-430,-450,0,1.06250
-410,-450,0,3.62500
-390,-450,0,4.37250
-370,-450,0,2.65250
-350,-450,0,0.517500
-330,-450,0,1.41000
-310,-450,0,4.68000
-290,-450,0,3.74000
-270,-450,0,4.87250
-250,-450,0,3.92250
-230,-450,0,3.33750
-210,-450,0,3.18750
-190,-450,0,3.73500
-170,-450,0,2.41250
-150,-450,0,2.74000
-130,-450,0,3.61000
-110,-450,0,5.78750
-90,-450,0,6.19000
-70,-450,0,6.80500
-50,-450,0,5.47250
-30,-450,0,4.51500
-10,-450,0,3.78750
10,-450,0,3.17500
30,-450,0,2.56000
50,-450,0,3.48500
70,-450,0,2.13500
90,-450,0,1.86000
110,-450,0,1.25250
130,-450,0,1.15250
150,-450,0,1.56000
170,-450,0,3.59250
190,-450,0,4.35750
210,-450,0,3.76250
230,-450,0,4.04250
250,-450,0,5.26500
270,-450,0,6.42250
290,-450,0,8.65750
310,-450,0,2.43250
330,-450,0,0.235000
350,-450,0,0.140000
370,-450,0,0.150000
390,-450,0,0.190000
410,-450,0,0.222500
430,-450,0,1.03250
450,-450,0,2.46250
470,-450,0,2.59750
490,-450,0,3.70750
-490,-430,0,4.00250
-470,-430,0,6.29000
-450,-430,0,4.70750
-430,-430,0,1.33750
-410,-430,0,0.285000
-390,-430,0,1.61500
-370,-430,0,1.71250
-350,-430,0,0.247500
-330,-430,0,0.0775000
-310,-430,0,0.250000
-290,-430,0,2.54000
-270,-430,0,3.80250
-250,-430,0,3.80250
-230,-430,0,4.31000
-210,-430,0,4.21750
-190,-430,0,3.58250
-170,-430,0,3.24250
-150,-430,0,2.25750
-130,-430,0,2.99500
-110,-430,0,4.22000
-90,-430,0,8.29250
-70,-430,0,7.40500
-50,-430,0,2.90250
-30,-430,0,2.63750
-10,-430,0,2.35750
10,-430,0,2.88000
30,-430,0,3.18750
50,-430,0,4.56000
70,-430,0,4.53250
90,-430,0,4.44500
110,-430,0,4.21000
130,-430,0,2.13250
150,-430,0,2.87000
170,-430,0,3.18750
190,-430,0,5.87500
210,-430,0,6.52500
230,-430,0,6.10250
250,-430,0,8.18500
270,-430,0,4.77500
290,-430,0,3.79000
310,-430,0,4.12750
330,-430,0,0.582500
350,-430,0,0.267500
370,-430,0,0.250000
390,-430,0,0.232500
410,-430,0,0.497500
430,-430,0,3.63000
450,-430,0,1.25750
470,-430,0,3.51250
490,-430,0,2.13000
-490,-410,0,3.96750
-470,-410,0,6.06500
-450,-410,0,4.22750
-430,-410,0,2.15250
-410,-410,0,1.02250
-390,-410,0,0.157500
-370,-410,0,1.47750
-350,-410,0,0.422500
-330,-410,0,0.170000
-310,-410,0,0.382500
-290,-410,0,0.887500
-270,-410,0,1.01750
-250,-410,0,0.462500
-230,-410,0,3.12250
-210,-410,0,4.07500
-190,-410,0,4.17000
-170,-410,0,2.39000
-150,-410,0,2.95000
-130,-410,0,2.30000
-110,-410,0,2.98750
-90,-410,0,4.29250
-70,-410,0,4.73250
-50,-410,0,6.07750
-30,-410,0,4.12000
-10,-410,0,2.50500
10,-410,0,3.29500
30,-410,0,4.23250
50,-410,0,5.41500
70,-410,0,5.66750
90,-410,0,5.15500
110,-410,0,5.30500
130,-410,0,4.44500
150,-410,0,5.93500
170,-410,0,6.98500
190,-410,0,7.44250
210,-410,0,6.21500
230,-410,0,6.24750
250,-410,0,6.86750
270,-410,0,5.69000
290,-410,0,4.64250
310,-410,0,3.08000
330,-410,0,1.61750
350,-410,0,2.37000
370,-410,0,1.16250
390,-410,0,0.467500
410,-410,0,2.84250
430,-410,0,2.36000
450,-410,0,2.44750
470,-410,0,3.35750
490,-410,0,0.397500
-490,-390,0,4.13000
-470,-390,0,3.66500
-450,-390,0,0.757500
-430,-390,0,0.665000
-410,-390,0,0.645000
-390,-390,0,1.64250
-370,-390,0,0.565000
-350,-390,0,1.03250
-330,-390,0,0.347500
-310,-390,0,0.160000
-290,-390,0,0.0525000
-270,-390,0,0.0775000
-250,-390,0,0.807500
-230,-390,0,3.47500
-210,-390,0,2.95250
-190,-390,0,3.56750
-170,-390,0,3.90000
-150,-390,0,3.30500
-130,-390,0,1.59000
-110,-390,0,2.29500
-90,-390,0,2.76750
-70,-390,0,3.92250
-50,-390,0,5.18500
-30,-390,0,5.76250
-10,-390,0,4.34750
10,-390,0,4.04500
30,-390,0,3.81000
50,-390,0,2.85750
70,-390,0,3.44250
90,-390,0,4.32750
110,-390,0,4.99250
130,-390,0,4.95250
150,-390,0,2.70250
170,-390,0,5.59500
190,-390,0,6.82000
210,-390,0,5.50250
230,-390,0,4.61250
250,-390,0,6.56500
270,-390,0,7.90500
290,-390,0,3.33250
310,-390,0,4.69750
330,-390,0,3.60750
350,-390,0,5.90750
370,-390,0,5.60250
390,-390,0,3.29000
410,-390,0,2.95750
430,-390,0,2.27250
450,-390,0,6.79250
470,-390,0,1.72250
490,-390,0,0.452500
-490,-370,0,3.94750
-470,-370,0,3.21000
-450,-370,0,0.177500
-430,-370,0,0.232500
-410,-370,0,0.200000
-390,-370,0,0.957500
-370,-370,0,5.67750
-350,-370,0,2.53750
-330,-370,0,1.21000
-310,-370,0,0.512500
-290,-370,0,0.190000
-270,-370,0,0.317500
-250,-370,0,0.820000
-230,-370,0,2.59750
-210,-370,0,2.82750
-190,-370,0,3.41250
-170,-370,0,3.63000
-150,-370,0,3.41000
-130,-370,0,1.72250
-110,-370,0,0.882500
-90,-370,0,3.95750
-70,-370,0,3.05250
-50,-370,0,4.01250
-30,-370,0,3.74250
-10,-370,0,3.27750
10,-370,0,2.00250
30,-370,0,3.18250
50,-370,0,5.95500
70,-370,0,2.63250
90,-370,0,2.50500
110,-370,0,4.19250
130,-370,0,2.90250
150,-370,0,2.27000
170,-370,0,2.91500
190,-370,0,3.84250
210,-370,0,2.97500
230,-370,0,2.95500
250,-370,0,3.79000
270,-370,0,5.79250
290,-370,0,6.59750
310,-370,0,6.92750
330,-370,0,6.04250
350,-370,0,5.65000
370,-370,0,4.38750
390,-370,0,2.02750
410,-370,0,1.58250
430,-370,0,0.272500
450,-370,0,4.56750
470,-370,0,0.902500
490,-370,0,1.06000
-490,-350,0,0.602500
-470,-350,0,2.32500
-450,-350,0,0.130000
-430,-350,0,0.132500
-410,-350,0,0.337500
-390,-350,0,0.222500
-370,-350,0,1.14500
-350,-350,0,1.91000
-330,-350,0,2.83250
-310,-350,0,2.54750
-290,-350,0,1.53000
-270,-350,0,0.790000
-250,-350,0,0.335000
-230,-350,0,0.705000
-210,-350,0,2.73000
-190,-350,0,3.61750
-170,-350,0,3.78750
-150,-350,0,4.71250
-130,-350,0,5.12750
-110,-350,0,1.37500
-90,-350,0,2.84000
-70,-350,0,3.58250
-50,-350,0,3.91250
-30,-350,0,3.28500
-10,-350,0,4.20500
10,-350,0,4.27750
30,-350,0,2.91750
50,-350,0,2.26750
70,-350,0,3.25750
90,-350,0,4.42750
110,-350,0,3.29250
130,-350,0,2.55750
150,-350,0,1.80000
170,-350,0,2.21000
190,-350,0,2.01750
210,-350,0,1.95250
230,-350,0,3
250,-350,0,3.87500
270,-350,0,4.40750
290,-350,0,5.51250
310,-350,0,4.51250
330,-350,0,3.36500
350,-350,0,4.11750
370,-350,0,1.58250
390,-350,0,2.10250
410,-350,0,0.750000
430,-350,0,0.572500
450,-350,0,5.28500
470,-350,0,1.49750
490,-350,0,3.10750
-490,-330,0,0.147500
-470,-330,0,0.447500
-450,-330,0,0.257500
-430,-330,0,0.610000
-410,-330,0,0.247500
-390,-330,0,0.312500
-370,-330,0,1.14250
-350,-330,0,0.837500
-330,-330,0,0.297500
-310,-330,0,2.67000
-290,-330,0,0.722500
-270,-330,0,1.99000
-250,-330,0,0.272500
-230,-330,0,0.385000
-210,-330,0,1.86250
-190,-330,0,3.21750
-170,-330,0,4.20500
-150,-330,0,5.86750
-130,-330,0,5.81500
-110,-330,0,2.52250
-90,-330,0,0.462500
-70,-330,0,2.39500
-50,-330,0,1.92500
-30,-330,0,3.30000
-10,-330,0,3.03000
10,-330,0,4.22000
30,-330,0,2.67500
50,-330,0,3.20500
70,-330,0,1.82250
90,-330,0,2.37750
110,-330,0,3.49500
130,-330,0,2.74250
150,-330,0,1.92250
170,-330,0,1.97250
190,-330,0,3.47750
210,-330,0,3.03500
230,-330,0,2.04250
250,-330,0,3.50750
270,-330,0,3.31250
290,-330,0,4.08500
310,-330,0,3.90500
330,-330,0,1.64750
350,-330,0,1.41500
370,-330,0,1.76500
390,-330,0,2.86000
410,-330,0,0.545000
430,-330,0,4.64500
450,-330,0,4.81750
470,-330,0,4.30000
490,-330,0,4.44750
-490,-310,0,0.982500
-470,-310,0,0.377500
-450,-310,0,0.620000
-430,-310,0,0.215000
-410,-310,0,0.202500
-390,-310,0,1.53250
-370,-310,0,1.21750
-350,-310,0,0.247500
-330,-310,0,0.210000
-310,-310,0,1.78500
-290,-310,0,1.10750
-270,-310,0,3.84500
-250,-310,0,3.51500
-230,-310,0,2.73500
-210,-310,0,3.89750
-190,-310,0,1.74250
-170,-310,0,2.78500
-150,-310,0,2.96250
-130,-310,0,3.72750
-110,-310,0,5.01250
-90,-310,0,2.19000
-70,-310,0,0.292500
-50,-310,0,1.14250
-30,-310,0,1.12000
-10,-310,0,3.58000
10,-310,0,1.52750
30,-310,0,3.99750
50,-310,0,1.63500
70,-310,0,1.02500
90,-310,0,0.170000
110,-310,0,0.785000
130,-310,0,2.90250
150,-310,0,1.83000
170,-310,0,1.97750
190,-310,0,1.82750
210,-310,0,3.37000
230,-310,0,2.34250
250,-310,0,2.77500
270,-310,0,3.50750
290,-310,0,2.91500
310,-310,0,4.56500
330,-310,0,2.42500
350,-310,0,2.03750
370,-310,0,3.62250
390,-310,0,4.06500
410,-310,0,3.05250
430,-310,0,5.16250
450,-310,0,4.41750
470,-310,0,2.87250
490,-310,0,1.39750
-490,-290,0,1.05500
-470,-290,0,1.75250
-450,-290,0,0.942500
-430,-290,0,1.35750
-410,-290,0,2.01500
-390,-290,0,1.91750
-370,-290,0,1.26000
-350,-290,0,0.345000
-330,-290,0,0.810000
-310,-290,0,1.47250
-290,-290,0,3.02750
-270,-290,0,5.34500
-250,-290,0,5.96500
-230,-290,0,1.91250
-210,-290,0,1.48250
-190,-290,0,1.34000
-170,-290,0,0.367500
-150,-290,0,0.830000
-130,-290,0,1.77500
-110,-290,0,3.76500
-90,-290,0,6.55000
-70,-290,0,0.130000
-50,-290,0,0.637500
-30,-290,0,0.127500
-10,-290,0,1.20500
10,-290,0,2.36750
30,-290,0,2.31250
50,-290,0,2.19250
70,-290,0,0.885000
90,-290,0,2.12000
110,-290,0,1.06000
130,-290,0,0.545000
150,-290,0,0.670000
170,-290,0,2.95750
190,-290,0,2.47000
210,-290,0,4.83000
230,-290,0,5.14250
