x,y,z,type
81.45274294056873,196.01219120712125,0.0,CD4
-147.21504684167888,-164.44157714803123,0.0,CD4
-221.72948983749106,-141.5698656059227,0.0,CD4
-118.9208947082785,-167.93252942004065,0.0,CD4
260.0011477770697,42.99621152033908,0.0,CD4
-328.3672520969711,-103.7887591106445,0.0,CD4
-179.99064043507718,-122.21382398093405,0.0,CD4
80.15858895377332,293.2285831093158,0.0,CD4
100.09854337355411,373.5683820197296,0.0,CD4
-60.24338344287139,362.3877953552013,0.0,CD4
-65.94802921518026,-268.89283686631853,0.0,CD4
-305.1162265397948,-240.58417613200217,0.0,CD4
159.65702065093902,-232.52358023777413,0.0,CD4
-62.445536310329196,211.66580865936484,0.0,CD4
339.727794251766,-209.45582022231653,0.0,CD4
-15.023457453572904,-379.7064642442123,0.0,CD4
-244.7221744638454,189.7972373924824,0.0,CD4
286.146593258588,195.15457993496508,0.0,CD4
-15.230094692784272,346.86512300669443,0.0,CD4
242.44240798756996,-67.52441407997492,0.0,CD4
-93.67002857084046,235.01438621066117,0.0,CD4
-149.36822792169818,272.1007476831894,0.0,CD4
143.2109518548096,358.99777169971844,0.0,CD4
70.9715754261243,-190.16384636560767,0.0,CD4
-58.705676350150554,361.1846063693669,0.0,CD4
-104.6419239362429,189.61350637726218,0.0,CD4
-267.9574250363074,159.95459403807635,0.0,CD4
-312.21569274437456,138.08005349422297,0.0,CD4
-296.9763779637039,184.97606056313091,0.0,CD4
-216.7752329903873,-5.099999595359956,0.0,CD4
118.45379168768096,-276.0455276234116,0.0,CD4
139.9039314719591,-300.811172031506,0.0,CD4
65.4391536560873,-208.9095058763383,0.0,CD4
190.81958871762836,140.70974150026834,0.0,CD4
106.22088843857222,-329.17320911612023,0.0,CD4
233.14660841801023,219.63433833091128,0.0,CD4
172.6639744781278,172.06565976281058,0.0,CD4
305.67624394732337,-103.87855561194746,0.0,CD4
163.31632007657822,-350.5008764753301,0.0,CD4
-193.62793705561236,-66.1719892751569,0.0,CD4
241.94235061529616,-242.03295601435698,0.0,CD4
220.50009830101857,-14.75665280075973,0.0,CD4
-155.06580219555255,-129.33881917357164,0.0,CD4
-182.86155610908196,-156.9719399658459,0.0,CD4
8.378314935270438,-301.12887550235985,0.0,CD4
41.34213596520813,366.8407115788385,0.0,CD4
135.16595938182252,235.6786435316924,0.0,CD4
20.408846434287053,-338.6211223090974,0.0,CD4
-167.8565429786703,247.3114989924379,0.0,CD4
172.51433313106742,195.85356749435036,0.0,CD4
-126.43330818642649,292.7870767212568,0.0,CD4
-232.36769332877256,285.8338572348984,0.0,CD4
365.1393243271888,-81.0700822536979,0.0,CD4
-120.85303825709059,-356.33816378448523,0.0,CD4
-278.6290054242258,-54.70662521947644,0.0,CD4
360.7053973242401,-71.45868811454935,0.0,CD4
209.91677234797274,-146.2749578707112,0.0,CD4
-357.60474389865357,-27.01590809734833,0.0,CD4
325.30386465650247,-219.0514249948124,0.0,CD4
-168.28907071618025,115.44716904454326,0.0,CD4
37.39021462124748,302.39980752644806,0.0,CD4
37.27039150770049,341.09153687323186,0.0,CD4
-184.49694382824566,-300.28981031087875,0.0,CD4
