x,y,z,type
226.81126189704915,254.78216056344874,0.0,CD4
183.25373278267955,-301.2117464632687,0.0,CD4
-0.5957824635938308,-384.5664215454402,0.0,CD4
-191.15893233777902,174.2903693077269,0.0,CD4
158.78740502823828,-295.45379607569845,0.0,CD4
265.077177725829,147.3936141480222,0.0,CD4
-207.57737893250558,-206.98847895666677,0.0,CD4
155.3753083740927,-169.30487344754874,0.0,CD4
-11.229835954501917,-374.88344656464216,0.0,CD8
-261.3820481631693,128.11462091053392,0.0,CD8
-356.6814279720791,-116.59733558959427,0.0,T-reg
-248.14417714243828,-205.2215908936118,0.0,T-reg
-121.59039406433337,-342.05061316110084,0.0,T-reg
193.5389221898332,-109.4133240176821,0.0,T-reg
74.00510344079129,-324.5402305690026,0.0,T-reg
53.12578290833656,93.11641727757862,0.0,epithelial_tumor_class1_class2
-144.20074390766908,86.00706146051542,0.0,epithelial_tumor_class1_class2
-85.19677556793857,87.96971914925872,0.0,epithelial_tumor_class1_class2
-63.26999392778406,35.79851454374286,0.0,epithelial_tumor_class1_class2
26.321095670923032,93.78960025730642,0.0,epithelial_tumor_class1_class2
94.65164206115868,129.42549220884314,0.0,epithelial_tumor_class1_class2
-45.476680263460715,-2.6297893631675042,0.0,epithelial_tumor_class1_class2
93.9482908953549,-45.6210504018082,0.0,epithelial_tumor_class1_class2
-71.04883769636598,57.31074740118496,0.0,epithelial_tumor_class1_class2
86.3889877093023,24.13187165603396,0.0,epithelial_tumor_class1_class2
-44.94054273300212,-159.03095326980232,0.0,epithelial_tumor_class1_class2
-46.42014389575668,175.7209347541488,0.0,epithelial_tumor_class1_class2
5.214294182926981,169.13744546594123,0.0,epithelial_tumor_class1_class2
-72.29440805886387,143.53616685504377,0.0,epithelial_tumor_class1_class2
-31.357944098267424,-188.87760644037314,0.0,epithelial_tumor_class1_class2
20.252552030214584,-43.88085406228239,0.0,epithelial_tumor_class1_class2
70.26852899414605,-136.32526004580885,0.0,fibroblast
-109.45957171395756,30.29442702839992,0.0,fibroblast
43.992770926323715,-102.3902604299605,0.0,fibroblast
-26.50218893866552,65.34499198620959,0.0,fibroblast
-171.9524446460762,-88.11582553461032,0.0,fibroblast
41.21558039629925,154.35948915226746,0.0,fibroblast
-24.70034642773983,21.653583550632007,0.0,fibroblast
101.80360280229232,-127.00673314411455,0.0,fibroblast
28.363327764943996,130.69681941745435,0.0,fibroblast
72.88351296521465,-183.2765998695037,0.0,fibroblast
-37.11928148152455,177.15787291156897,0.0,fibroblast
80.84447142608857,17.798921123154553,0.0,fibroblast
130.81498701184066,108.1290151998372,0.0,fibroblast
-3.6077017343623763,-139.31842893747552,0.0,fibroblast
-6.554012519163673,86.24877660984978,0.0,fibroblast
-94.71078968681671,-137.76597043572673,0.0,fibroblast
-46.43341318938856,-140.49712198957434,0.0,fibroblast
-19.613547338874007,28.814300471268922,0.0,fibroblast
-158.82858087171505,25.23885733210011,0.0,fibroblast
-131.11572113123114,90.59884804308966,0.0,fibroblast
71.800695350828,-24.659006249159635,0.0,fibroblast
-50.27162713942321,106.92180593603217,0.0,fibroblast
62.2755727745737,139.8488893972361,0.0,fibroblast
-49.48032495836125,55.7047395316069,0.0,fibroblast
-89.46523559457583,-161.5701294589978,0.0,fibroblast
-10.767459807618227,-31.360861926922183,0.0,fibroblast
56.97261590422938,-29.45534986727111,0.0,fibroblast
50.18967457507918,-46.10068719924915,0.0,fibroblast
-34.65755675907506,141.14934926698632,0.0,fibroblast
-151.28609515331883,43.78444815235174,0.0,fibroblast
-2.180536938322349,-127.06249296594204,0.0,fibroblast
93.01543788948122,-53.80335882595723,0.0,fibroblast
-93.68699885358237,153.60807684113212,0.0,fibroblast
-49.11098078039242,17.87598712923938,0.0,fibroblast
85.4584389715386,-62.518234570879265,0.0,fibroblast
-24.922033087561456,30.716696094165513,0.0,fibroblast
-23.394817396729028,2.8788743676001793,0.0,fibroblast
98.12419228656567,-67.13299014193494,0.0,fibroblast
28.459887807938163,-83.5642344771784,0.0,fibroblast
4.275179902955344,103.51983882487076,0.0,fibroblast
-82.06067587773325,161.567112286778,0.0,fibroblast
-48.66478198747548,64.42781110731869,0.0,fibroblast
150.76694772674009,-92.07965116807547,0.0,fibroblast
164.31924109518127,-1.1008777217461114,0.0,fibroblast
17.16945553769076,-112.97358453272416,0.0,fibroblast
-147.1424490704728,14.53772639014887,0.0,fibroblast
133.05968520127678,8.517309734809368,0.0,fibroblast
-23.218494955295302,-67.7990716154546,0.0,fibroblast
-146.28846534107385,122.01269514899039,0.0,fibroblast
-101.24687549888498,-111.95440547447737,0.0,fibroblast
-147.03398590581466,-116.57876659352202,0.0,fibroblast
-180.2148454027428,21.80985944468982,0.0,fibroblast
53.07561653294263,-19.33949177266445,0.0,fibroblast
90.0927452067718,13.195601609846971,0.0,fibroblast
-17.965778110564855,-74.07884577850265,0.0,fibroblast
-153.81774203472156,97.83293692216645,0.0,fibroblast
-41.89343769076982,-180.94973041333242,0.0,fibroblast
-65.79663396444002,-129.57493334470266,0.0,fibroblast
64.41974175950584,4.149671307327636,0.0,fibroblast
-16.21959338712225,71.84420319049455,0.0,fibroblast
67.36373415016365,167.34419565338015,0.0,fibroblast
96.05895050081944,167.15347286208066,0.0,fibroblast
-12.043132165171418,-88.50983206445757,0.0,fibroblast
1.3846927485851184,21.061473948395403,0.0,fibroblast
-113.61064247307131,18.186206940620714,0.0,fibroblast
0.6607557733481864,34.921898398043034,0.0,fibroblast
-159.34679334514422,-87.90674657693468,0.0,fibroblast
-25.777127102024444,-137.82608609191564,0.0,fibroblast
-78.13897068838364,139.88828546479766,0.0,fibroblast
-102.34224498317256,-77.36575429261953,0.0,fibroblast
53.27542204100361,-104.79518732676715,0.0,fibroblast
78.23142730675058,52.61045812946315,0.0,fibroblast
-42.94312098882969,-170.22687872737535,0.0,fibroblast
-73.98780064394049,149.49150053596256,0.0,fibroblast
86.18356112208063,83.67528411759375,0.0,fibroblast
-108.70324541674802,-32.066334493259006,0.0,fibroblast
1.047734284128393,6.972617787963287,0.0,fibroblast
21.85696379298851,-45.43521030622492,0.0,fibroblast
152.1928176287293,42.04244590807883,0.0,fibroblast
116.78112407716267,83.34543460017953,0.0,fibroblast
-130.73329762479523,-17.347422619732733,0.0,fibroblast
-154.25698643695654,-96.46176324044129,0.0,fibroblast
-17.894053949521915,-140.83938017957004,0.0,fibroblast
-7.211979073302558,123.8052123867935,0.0,fibroblast
43.78151739640931,-67.33077034660533,0.0,fibroblast
173.38768598677026,-52.57595150577797,0.0,fibroblast
-151.81926809578556,0.9164276880873575,0.0,fibroblast
4.021188361329923,-60.681370131804016,0.0,fibroblast
-159.1488891434383,-25.051287477744854,0.0,fibroblast
118.17009160430315,55.12403531824393,0.0,fibroblast
-82.90721688152023,159.9432472237587,0.0,fibroblast
163.47660605746472,100.15978809768092,0.0,fibroblast
154.60127232487312,-10.820310650820456,0.0,fibroblast
22.47893877892088,169.5854064591296,0.0,fibroblast
-31.261261893197855,-35.86596449186225,0.0,fibroblast
-32.05470282517086,146.22829489136595,0.0,fibroblast
-99.2798856258434,-142.67832156406388,0.0,fibroblast
34.711291293565296,136.62215133666064,0.0,fibroblast
33.86758783592358,-150.3163000953306,0.0,fibroblast
145.49087840186056,121.61550774920441,0.0,fibroblast
70.38856246614462,-54.49250549568845,0.0,fibroblast
33.73035356574256,-52.84054835452101,0.0,fibroblast
-71.89373747239475,-149.85671502415371,0.0,fibroblast
165.38866440917363,74.5690680231925,0.0,fibroblast
47.4737418226715,178.22977130843452,0.0,fibroblast
101.62281861863458,-123.84903156526057,0.0,fibroblast
131.52071145749738,126.61295030345772,0.0,fibroblast
93.28663015738421,139.01141270705446,0.0,fibroblast
-56.87394350315068,-16.137880488839162,0.0,fibroblast
-26.420339654569236,172.579564166609,0.0,fibroblast
14.78509346696421,83.40137045148789,0.0,fibroblast
-86.45471758442552,-44.60891739367965,0.0,fibroblast
-87.47964710121299,90.18501218602695,0.0,fibroblast
71.19698062745304,86.68144324241236,0.0,fibroblast
-110.71965559761156,-24.64198442623409,0.0,fibroblast
-62.403961051939234,53.62953116697816,0.0,fibroblast
-10.530874900734117,-107.90710151888459,0.0,fibroblast
22.399838879932815,16.87456124432042,0.0,fibroblast
-99.89667121835197,-94.53619913570425,0.0,fibroblast
-161.564132331025,68.12245954834071,0.0,fibroblast
-154.29394033662405,103.35992813654568,0.0,fibroblast
20.119104496362226,180.03434114813203,0.0,fibroblast
126.71574587942811,24.52403934968155,0.0,fibroblast
98.45181010580248,-139.7293824986186,0.0,fibroblast
-49.5633398843314,95.17933758604724,0.0,fibroblast
-19.779788624682205,-42.793210567420736,0.0,fibroblast
155.5987484201676,-53.177913702288606,0.0,fibroblast
-147.85028641582284,-63.96983192267582,0.0,fibroblast
-142.95866236776882,107.8331891049008,0.0,fibroblast
-17.98483056679644,155.9512556461115,0.0,fibroblast
72.51335701718858,-31.897931799011722,0.0,fibroblast
-76.46792715552526,-168.16406214927494,0.0,fibroblast
-80.39025777276258,-136.48266547798963,0.0,fibroblast
-160.73397662826966,80.42994914000029,0.0,fibroblast
98.95250626883741,-145.50837198648514,0.0,fibroblast
-24.699080288908966,-106.32278646595736,0.0,fibroblast
-11.3034354802102,53.42612975339706,0.0,fibroblast
-68.10804697740198,-49.20843728983274,0.0,fibroblast
-55.17775479368375,25.88259547375689,0.0,fibroblast
98.58911216986225,4.084635205716153,0.0,fibroblast
48.02162192005268,-126.78807021643335,0.0,fibroblast
136.49405893898378,132.82242308289864,0.0,fibroblast
-186.39869764934397,-11.673720548901633,0.0,fibroblast
-87.42488882655988,145.26142439578638,0.0,fibroblast
-16.983541392497923,26.00103274261138,0.0,fibroblast
-115.67721513825474,16.563512631083633,0.0,fibroblast
165.17986946107933,-3.089948899509163,0.0,fibroblast
-60.26247920818421,39.10996641836837,0.0,fibroblast
73.83897170580335,163.06845267575798,0.0,fibroblast
-144.5733477425534,-125.22577339355695,0.0,fibroblast
10.241137042418549,118.57190635893237,0.0,fibroblast
132.41277854001027,103.4436008357575,0.0,fibroblast
73.20011532573676,23.872754827362773,0.0,fibroblast
164.51577982833498,23.8163001323859,0.0,fibroblast
-26.597774820013957,12.279041742154114,0.0,fibroblast
-69.57255373655069,34.50391338701749,0.0,fibroblast
66.39261049112145,154.87827199617456,0.0,fibroblast
35.794337773926046,-164.90231744392904,0.0,fibroblast
110.1608273708538,116.23725885780357,0.0,fibroblast
119.07992792978189,-70.10372129641962,0.0,fibroblast
-140.05253790668658,-85.91629806255574,0.0,fibroblast
173.28998732839747,30.374532478301234,0.0,fibroblast
191.3224439927053,-45.331984140647215,0.0,fibroblast
-67.13127884137023,176.17897906125575,0.0,fibroblast
-169.53931041302977,55.1161530526154,0.0,fibroblast
-35.6174722003531,162.85483211324123,0.0,fibroblast
-20.484178845611265,-150.15532036633167,0.0,fibroblast
-69.17661217951819,6.240934340400322,0.0,fibroblast
54.81600407382391,60.14548512826409,0.0,fibroblast
143.68105424436192,110.30383981559619,0.0,fibroblast
-27.62403232377084,-177.11417031526327,0.0,fibroblast
12.711434906722472,156.2586844356072,0.0,fibroblast
85.85953039461802,100.90463987875782,0.0,fibroblast
-32.26906450145292,0.1160566469308995,0.0,fibroblast
37.23610634129992,-108.16908100599339,0.0,fibroblast
-23.33067409981976,127.59806404746398,0.0,fibroblast
-23.04471493394136,137.48306281338876,0.0,fibroblast
96.97575072336446,-166.639394244243,0.0,fibroblast
39.482357319273426,52.81590151193985,0.0,fibroblast
-107.02412750223179,-96.43916695812362,0.0,fibroblast
116.49916433485542,-33.835433906062704,0.0,fibroblast
108.00567705706001,-167.14873164965422,0.0,fibroblast
171.84384999926328,70.31537434122716,0.0,fibroblast
-56.34088264693811,119.90470846518407,0.0,fibroblast
125.15255419741376,155.9636577926211,0.0,fibroblast
136.16511517076205,-44.96210926316691,0.0,fibroblast
81.44132814779194,-7.2126231829829,0.0,fibroblast
14.039377975016933,148.45162019709718,0.0,fibroblast
-45.98300450470008,-83.26940571942733,0.0,fibroblast
86.86149028144312,-133.81926284783086,0.0,fibroblast
19.821335170195518,192.62585929056303,0.0,fibroblast
67.67743464000803,163.91372094473533,0.0,fibroblast
104.27089965498101,7.35711233454353,0.0,fibroblast
-92.71891402535553,57.249873192864094,0.0,fibroblast
42.48130758252322,-31.094479086994475,0.0,fibroblast
87.67229103996787,-61.2232211636587,0.0,fibroblast
42.29244565298758,43.77603257265077,0.0,fibroblast
39.98543587921006,135.5695898443869,0.0,fibroblast
-141.00568964872426,91.93083632067078,0.0,fibroblast
33.148856877530875,-170.142292648475,0.0,fibroblast
-37.234527494626896,-31.53980425080405,0.0,fibroblast
-116.17022863812728,-10.134787007792463,0.0,fibroblast
-89.94484332650136,-58.6241914304025,0.0,fibroblast
53.14687848495659,36.70725033012746,0.0,fibroblast
-119.22729896475467,16.843503758103267,0.0,fibroblast
109.28428556474977,-5.454291353757173,0.0,fibroblast
135.33764661377816,84.04576481069797,0.0,fibroblast
-186.59559916894926,-22.6757341695774,0.0,fibroblast
-38.15949754735768,129.37357373846422,0.0,fibroblast
-167.41352283109865,-42.88728580773049,0.0,fibroblast
-68.34866814386156,-34.188802953412335,0.0,fibroblast
-167.2282374125068,-88.50633738699646,0.0,fibroblast
46.79448692844246,-62.562492930729015,0.0,fibroblast
-67.45342505962243,55.982878379924976,0.0,fibroblast
-64.91336376307703,-6.6938291335749,0.0,fibroblast
111.03543323318173,7.6362705256623205,0.0,fibroblast
36.56072082626058,-144.0823776916708,0.0,fibroblast
-11.843800048037926,198.4426588631466,0.0,fibroblast
72.34287332590975,-162.79198403254728,0.0,fibroblast
-12.10183372220444,122.7639105610415,0.0,fibroblast
151.4204899708643,10.279957836791008,0.0,fibroblast
88.89117063297584,130.50165141126558,0.0,fibroblast
180.67511615750763,-16.296970619259717,0.0,fibroblast
-72.88401104468537,155.3898077443633,0.0,fibroblast
116.98020178817902,95.32721263334273,0.0,fibroblast
120.13431804810398,111.06334547771947,0.0,fibroblast
-63.93295928631334,160.4658255062759,0.0,fibroblast
70.9458830257733,17.100995498200263,0.0,fibroblast
-89.31131355231173,-6.458151730631412,0.0,fibroblast
37.48364873949581,161.67358359817095,0.0,fibroblast
-183.08110841924494,-22.323311122814225,0.0,fibroblast
81.0823111055771,98.97550269520796,0.0,fibroblast
-179.06090183502923,84.45594314714786,0.0,fibroblast
-75.92067812951515,-53.655567644835074,0.0,fibroblast
119.43164695847734,49.031143026888365,0.0,fibroblast
-98.97686010957547,73.10610714146699,0.0,fibroblast
-62.51218348308252,182.4940123544731,0.0,fibroblast
6.467556199044908,106.64572855822111,0.0,fibroblast
-108.67717168030856,-83.79083170166867,0.0,fibroblast
-73.49075805003622,-45.69969437364123,0.0,fibroblast
-98.38312861053592,-105.69488893650677,0.0,fibroblast
100.32624046086215,155.66249469134468,0.0,fibroblast
-24.536102503475608,107.5153856411328,0.0,fibroblast
45.13802158656816,174.33944445753988,0.0,fibroblast
-184.77584555739602,-48.06610225069604,0.0,fibroblast
-52.413036904337446,13.08392720275937,0.0,fibroblast
-84.07998895462424,152.27454452455376,0.0,fibroblast
22.674648171540856,-98.48653601541923,0.0,fibroblast
69.56535820475402,46.6236789551128,0.0,fibroblast
153.13929082691052,-24.356791373913637,0.0,fibroblast
124.93511192015623,112.31795252160728,0.0,fibroblast
18.151722261242508,-124.34208623132903,0.0,fibroblast
-26.775041244622294,29.155538918641142,0.0,fibroblast
126.31587977943185,-142.80223907005046,0.0,fibroblast
152.73586411649674,76.82208332560921,0.0,fibroblast
-73.58216693862278,73.83994160301887,0.0,fibroblast
-72.1009920627933,121.14454661003363,0.0,fibroblast
33.31152549736563,-1.4331321367828975,0.0,fibroblast
116.0160847433074,-10.563112849505373,0.0,fibroblast
53.38647788424732,134.35510188496568,0.0,fibroblast
